Movie_ID;color;director_name;num_critic_for_reviews;duration;director_facebook_likes;actor_3_facebook_likes;actor_2_name;actor_1_facebook_likes;gross;genres;actor_1_name;movie_title;num_voted_users;cast_total_facebook_likes;actor_3_name;facenumber_in_poster;plot_keywords;movie_imdb_link;num_user_for_reviews;language;country;content_rating;budget;title_year;actor_2_facebook_likes;imdb_score;aspect_ratio;movie_facebook_likes;imdbID;Title;Year;Rated;Released;Runtime;Genre;Director;Writer;Actors;Plot;Language;Country;Awards;Poster;Ratings;Metascore;imdbRating;imdbVotes;Type;DVD;BoxOffice;Production;Website;Response;totalSeasons;Season;Episode;seriesID
3513;Color;John Lee Hancock;106.0;137.0;102.0;877.0;Marc Blucas;2000.0;22406362.0;Drama|History|War|Western;Dennis Quaid;The Alamo ;16832.0;5780.0;Jordi Mollà;0.0;army|dictator|general|texan|texas;http://www.imdb.com/title/tt0318974/?ref_=fn_tt_tt_1;267.0;English;USA;PG-13;107000000.0;2004.0;973.0;6.0;2.35;701.0;tt0318974;The Alamo;2004;PG-13;09 Apr 2004;137 min;Drama, History, War;John Lee Hancock;Leslie Bohem, Stephen Gaghan, John Lee Hancock;Dennis Quaid, Billy Bob Thornton, Emilio Echevarría;Based on the 1836 standoff between a group of Texan and Tejano men, led by Davy Crockett and Jim Bowie, and Mexican dictator Santa Anna's forces at the Alamo in San Antonio Texas.;English, Spanish;United States;1 nomination total;https://m.media-amazon.com/images/M/MV5BMTAzOTQ5Nzg4MzheQTJeQWpwZ15BbWU2MDQwODAxNw@@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.1/10'};47.0;6.1;23,182;movie;28 Sep 2004;$22,414,961;Inconnu;;True;;;;
2684;Color;Fenton Bailey;39.0;98.0;13.0;600.0;Mia Kirshner;3000.0;296665.0;Biography|Crime|Drama|Thriller;Macaulay Culkin;Party Monster ;12675.0;5185.0;Marilyn Manson;1.0;drug dealer|drugs|gay|homosexual|party;http://www.imdb.com/title/tt0320244/?ref_=fn_tt_tt_1;158.0;English;USA;R;5000000.0;2003.0;971.0;6.3;1.85;0.0;tt0320244;Party Monster;2003;R;17 Oct 2003;98 min;Biography, Crime, Drama;Fenton Bailey, Randy Barbato;Fenton Bailey, Randy Barbato, James St. James;Macaulay Culkin, Wilson Cruz, Seth Green;Based on the true story of Michael Alig, a Club Kid party organizer whose life was sent spiraling down when he bragged on television about killing his drug dealer and roommate.;English;United States;4 nominations;https://m.media-amazon.com/images/M/MV5BMWM4Yzk4OTYtNDRlNy00NDBmLWI1OWYtZjRhZDM2MTVmZTc4XkEyXkFqcGc@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.2/10'};36.0;6.2;17,473;movie;Inconnu;$742,898;Inconnu;;True;;;;
2550;Color;Michael Polish;60.0;103.0;35.0;482.0;Anthony Edwards;548.0;1420578.0;Drama|Fantasy;Peter Coyote;Northfork ;4894.0;2389.0;Jon Gries;0.0;boy|caretaker|dam|evacuation|orphanage;http://www.imdb.com/title/tt0322659/?ref_=fn_tt_tt_1;122.0;English;USA;PG-13;1900000.0;2003.0;495.0;6.4;2.35;298.0;tt0322659;Northfork;2003;PG-13;01 Aug 2003;103 min;Drama, Fantasy;Michael Polish;Mark Polish, Michael Polish;Duel Farnes, Nick Nolte, Anthony Edwards;Set in 1955, the residents of a small Montana community are forced to move their homes to make way for a new dam.;English;United States;3 wins & 3 nominations;https://m.media-amazon.com/images/M/MV5BNThjZjQ3ZTctMmY2Yy00M2YzLWJmOGMtNzQwNmM1NDdjYmQ3XkEyXkFqcGc@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.2/10'};64.0;6.2;5,625;movie;Inconnu;$1,420,578;Inconnu;;True;;;;
2891;Color;Gabriele Muccino;36.0;125.0;125.0;11.0;Silvio Muccino;60.0;223878.0;Comedy|Drama|Romance;Laura Morante;Remember Me, My Love ;3548.0;132.0;Giulia Michelini;1.0;box office hit|dancer|sex scene|television|underage sex;http://www.imdb.com/title/tt0323807/?ref_=fn_tt_tt_1;21.0;Italian;Italy;R;5000000.0;2003.0;29.0;6.5;2.35;282.0;tt0323807;Remember Me, My Love;2003;R;14 Feb 2003;125 min;Comedy, Romance, Drama;Gabriele Muccino;Gabriele Muccino, Heidrun Schleef;Fabrizio Bentivoglio, Laura Morante, Nicoletta Romanoff;The members of a comfortable Italian family each struggle with their own secret issues and dilemmas.;Italian, French, English;Italy, France, United Kingdom;8 wins & 28 nominations;https://m.media-amazon.com/images/M/MV5BYzNjYWMxNDEtODAyZC00YWFmLTk1YjYtYzgyOTU3OGNiZjA3XkEyXkFqcGc@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.4/10'};53.0;6.4;4,491;movie;Inconnu;$227,986;Inconnu;;True;;;;
3102;Color;Damian Nieman;25.0;101.0;0.0;83.0;Jason Cerbone;240.0;10696.0;Crime|Thriller;Glenn Plummer;Shade ;10771.0;490.0;Mark De Alessandro;8.0;bar|strip club|stripper|texas hold 'em|thong;http://www.imdb.com/title/tt0323939/?ref_=fn_tt_tt_1;65.0;English;USA;R;6800000.0;2003.0;83.0;6.4;2.35;413.0;tt0323939;Shade;2003;R;09 May 2004;101 min;Crime, Thriller;Damian Nieman;Damian Nieman;Joe Nicolo, Carl Mazzocone Sr., George Tovar;"A group of hustlers encounter ""The Dean"" and pull off a successful sting that results in their pursuit by a vengeful gangster.";English;United States;Inconnu;https://m.media-amazon.com/images/M/MV5BMjIxOGYxZGEtYWVmOC00N2Y3LTlhYWItZjA4MzI5MjE4MDkyXkEyXkFqcGc@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.3/10'};40.0;6.3;13,683;movie;Inconnu;$25,032;Inconnu;;True;;;;
3122;Color;Billy Ray;129.0;99.0;53.0;491.0;Rosario Dawson;4000.0;2207975.0;Drama|History;Hayden Christensen;Shattered Glass ;28855.0;8297.0;Cas Anvar;0.0;fabricated facts|journalist|stephen glass|the new republic|writer;http://www.imdb.com/title/tt0323944/?ref_=fn_tt_tt_1;190.0;English;USA;PG-13;6000000.0;2003.0;3000.0;7.2;2.35;0.0;tt0323944;Shattered Glass;2003;PG-13;26 Nov 2003;94 min;Drama, History;Billy Ray;Buzz Bissinger, Billy Ray;Hayden Christensen, Chloë Sevigny, Steve Zahn;The story of a young journalist who fell from grace when it was discovered he fabricated over half of his articles from the publication The New Republic magazine.;English;United States, Canada;11 wins & 28 nominations total;https://m.media-amazon.com/images/M/MV5BMjExNDI2OTc2MF5BMl5BanBnXkFtZTYwOTA5MjM3._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '7.1/10'};73.0;7.1;39,535;movie;Inconnu;$2,220,008;Inconnu;;True;;;;
3427;Color;E. Elias Merhige;101.0;99.0;54.0;398.0;Kevin Chamberlin;748.0;8712564.0;Crime|Drama|Mystery|Thriller;Harry Lennix;Suspect Zero ;16555.0;1721.0;William Mapother;0.0;fbi|fbi agent|murder|salesman|serial killer;http://www.imdb.com/title/tt0324127/?ref_=fn_tt_tt_1;139.0;English;USA;R;27000000.0;2004.0;489.0;5.9;1.33;817.0;tt0324127;Suspect Zero;2004;R;27 Aug 2004;99 min;Crime, Horror, Mystery;E. Elias Merhige;Zak Penn, Billy Ray;Aaron Eckhart, Ben Kingsley, Carrie-Anne Moss;A mysterious serial killer is preying on other serial killers and one FBI agent suspects there may be more to the vigilante than the obvious characteristics.;English;United Kingdom, Germany, United States;Inconnu;https://m.media-amazon.com/images/M/MV5BNjYwMDBkNTgtNzY1ZC00ODQyLTk0OTgtZWJjMDVlMjMxNzVmXkEyXkFqcGc@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '5.8/10'};37.0;5.8;21,671;movie;Inconnu;$8,725,813;Inconnu;;True;;;;
3435;Color;François Ozon;160.0;102.0;341.0;15.0;Ludivine Sagnier;844.0;10105505.0;Crime|Drama|Mystery|Thriller;Charlotte Rampling;Swimming Pool ;35065.0;1389.0;Jean-Claude Lecas;0.0;luberon|mystery writer|night|publisher|swimming;http://www.imdb.com/title/tt0324133/?ref_=fn_tt_tt_1;288.0;English;France;R;37867215.0;2003.0;521.0;6.8;1.85;0.0;tt0324133;Swimming Pool;2003;R;01 Aug 2003;102 min;Crime, Drama, Mystery;François Ozon;François Ozon, Emmanuèle Bernheim, Sionann O'Neill;Charlotte Rampling, Charles Dance, Ludivine Sagnier;A British mystery author visits her publisher's home in the South of France, where her interaction with his unusual daughter sets off some touchy dynamics.;English, French;France, United Kingdom;2 wins & 19 nominations total;https://m.media-amazon.com/images/M/MV5BZDNhOGIzZWUtNDMzNS00YWI5LTg4ODYtNWRhZjdiZDExMzg2XkEyXkFqcGc@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.7/10'};70.0;6.7;50,531;movie;Inconnu;$10,130,108;Inconnu;;True;;;;
2734;Color;Gore Verbinski;271.0;143.0;563.0;1000.0;Orlando Bloom;40000.0;305388685.0;Action|Adventure|Fantasy;Johnny Depp;Pirates of the Caribbean: The Curse of the Black Pearl ;809474.0;48184.0;Jack Davenport;3.0;caribbean|curse|governor|pirate|undead;http://www.imdb.com/title/tt0325980/?ref_=fn_tt_tt_1;2113.0;English;USA;PG-13;140000000.0;2003.0;5000.0;8.1;2.35;10000.0;tt0325980;Pirates of the Caribbean: The Curse of the Black Pearl;2003;PG-13;09 Jul 2003;143 min;Action, Adventure, Fantasy;Gore Verbinski;Ted Elliott, Terry Rossio, Stuart Beattie;Johnny Depp, Geoffrey Rush, Orlando Bloom;"Blacksmith Will Turner teams up with eccentric pirate ""Captain"" Jack Sparrow to save Elizabeth Swann, the governor's daughter and his love, from Jack's former pirate allies, who are now undead.";English;United States;Nominated for 5 Oscars. 38 wins & 104 nominations total;https://m.media-amazon.com/images/M/MV5BNDhlMzEyNzItMTA5Mi00YWRhLThlNTktYTQyMTA0MDIyNDEyXkEyXkFqcGc@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '8.1/10'};63.0;8.1;1,289,878;movie;Inconnu;$305,413,918;Inconnu;;True;;;;
2486;Color;Clint Eastwood;229.0;138.0;16000.0;262.0;Spencer Treat Clark;616.0;90135191.0;Crime|Drama|Mystery|Thriller;John Doman;Mystic River ;338415.0;1942.0;Tom Guiry;0.0;ballistics|detective|friend|gun|sexual abuse;http://www.imdb.com/title/tt0327056/?ref_=fn_tt_tt_1;935.0;English;USA;R;25000000.0;2003.0;541.0;8.0;2.35;12000.0;tt0327056;Mystic River;2003;R;15 Oct 2003;138 min;Crime, Drama, Mystery;Clint Eastwood;Brian Helgeland, Dennis Lehane;Sean Penn, Tim Robbins, Kevin Bacon;The tragic murder of a 19-year-old girl reunites three childhood friends still living in Boston--the victim's gangster father, a detective, and the disturbed man they both suspect of killing her.;English;United States, Australia;Won 2 Oscars. 57 wins & 144 nominations total;https://m.media-amazon.com/images/M/MV5BMTIzNDUyMjA4MV5BMl5BanBnXkFtZTYwNDc4ODM3._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '7.9/10'};84.0;7.9;512,684;movie;Inconnu;$90,135,191;Inconnu;;True;;;;
2654;Color;Tim Johnson;166.0;83.0;12.0;925.0;Steve Carell;13000.0;155019340.0;Adventure|Animation|Comedy|Family;Bruce Willis;Over the Hedge ;127345.0;22813.0;Catherine O'Hara;1.0;bear|food|forest|raccoon|turtle;http://www.imdb.com/title/tt0327084/?ref_=fn_tt_tt_1;250.0;English;USA;PG;80000000.0;2006.0;7000.0;6.8;1.85;0.0;tt0327084;Over the Hedge;2006;PG;19 May 2006;83 min;Animation, Adventure, Comedy;Tim Johnson, Karey Kirkpatrick;Len Blum, Lorne Cameron, David Hoselton;Bruce Willis, Garry Shandling, Steve Carell;A scheming raccoon fools a mismatched family of forest creatures into helping him repay a debt of food, by invading the new suburban sprawl that popped up while they were hibernating...and learns a lesson about family himself.;English;United States;7 wins & 26 nominations total;https://m.media-amazon.com/images/M/MV5BN2ZiYjQ2ZDctMDI3Yy00YmViLWEyMGYtZTYxMmE2MGM5Y2M5XkEyXkFqcGc@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.7/10'};67.0;6.7;198,989;movie;Inconnu;$155,019,340;Inconnu;;True;;;;
3067;Color;Tim McCanlies;82.0;111.0;23.0;1000.0;Robert Duvall;3000.0;41407470.0;Comedy|Drama|Family;Haley Joel Osment;Secondhand Lions ;43378.0;9638.0;Emmanuelle Vaugier;1.0;africa|eyeglasses|money|texas|veteran;http://www.imdb.com/title/tt0327137/?ref_=fn_tt_tt_1;292.0;English;USA;PG;30000000.0;2003.0;3000.0;7.6;1.85;0.0;tt0327137;Secondhand Lions;2003;PG;19 Sep 2003;109 min;Comedy, Drama, Family;Tim McCanlies;Tim McCanlies;Haley Joel Osment, Michael Caine, Robert Duvall;Fourteen-year-old Walter Caldwell's irresponsible mother Mae sends him to live with his bachelor uncles, Hub and Garth, so that she can go on yet another husband-hunting trip.;English;United States, United Kingdom, Slovakia;1 win & 6 nominations total;https://m.media-amazon.com/images/M/MV5BYTlmYjViMWItMDE0MS00OGFlLTg3YWUtMjUyNTQzMWI4ZGYxXkEyXkFqcGc@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '7.5/10'};52.0;7.5;65,152;movie;Inconnu;$42,070,939;Inconnu;;True;;;;
3066; Black and White;Gary Ross;175.0;140.0;378.0;599.0;Michael Angarano;12000.0;120147445.0;Drama|History|Sport;Jeff Bridges;Seabiscuit ;57661.0;13808.0;Michael O'Neill;0.0;horse|horse racing|jockey|limp|seabiscuit;http://www.imdb.com/title/tt0329575/?ref_=fn_tt_tt_1;455.0;English;USA;PG-13;87000000.0;2003.0;947.0;7.3;2.35;0.0;tt0329575;Seabiscuit;2003;PG-13;25 Jul 2003;140 min;Drama, History, Sport;Gary Ross;Laura Hillenbrand, Gary Ross;Tobey Maguire, Jeff Bridges, Elizabeth Banks;True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.;English;United States;Nominated for 7 Oscars. 6 wins & 44 nominations total;https://m.media-amazon.com/images/M/MV5BMWExOWJjNmEtMjk3Ny00YjM5LWEwYTctY2ViMTgwMTZkNGM4XkEyXkFqcGc@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '7.3/10'};72.0;7.3;79,105;movie;Inconnu;$120,277,854;Inconnu;;True;;;;
3629;Color;Vincent Gallo;115.0;93.0;787.0;0.0;Cheryl Tiegs;787.0;365734.0;Drama;Vincent Gallo;The Brown Bunny ;11487.0;883.0;Anna Vareschi;0.0;boyfriend girlfriend relationship|erection|female frontal nudity|gang rape|prostitute;http://www.imdb.com/title/tt0330099/?ref_=fn_tt_tt_1;226.0;English;USA;Not Rated;10000000.0;2003.0;96.0;5.0;1.66;952.0;tt0330099;The Brown Bunny;2003;Not Rated;14 Nov 2003;93 min;Drama;Vincent Gallo;Vincent Gallo;Vincent Gallo, Chloë Sevigny, Cheryl Tiegs;Professional motorcycle racer Bud Clay heads from New Hampshire to California to race again. Along the way he meets various needy women who provide him with the cure to his own loneliness, but only a certain woman from his past wi...;English;United States, Japan;1 win & 6 nominations total;https://m.media-amazon.com/images/M/MV5BZmQzMDg5YjUtNjRmOC00NzZhLWJlYzYtNjhlYTE4NzI1NjgyXkEyXkFqcGc@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '4.9/10'};51.0;4.9;16,981;movie;Inconnu;$366,301;Inconnu;;True;;;;
3051;Color;Raja Gosnell;94.0;93.0;67.0;596.0;Linda Cardellini;4000.0;84185387.0;Adventure|Comedy|Family|Fantasy|Horror|Mystery;Sarah Michelle Gellar;Scooby-Doo 2: Monsters Unleashed ;33180.0;7800.0;Tim Blake Nelson;0.0;ghost|masked villain|monster|museum|tv;http://www.imdb.com/title/tt0331632/?ref_=fn_tt_tt_1;149.0;English;USA;PG;80000000.0;2004.0;2000.0;4.9;1.85;567.0;tt0331632;Scooby-Doo 2: Monsters Unleashed;2004;PG;26 Mar 2004;93 min;Adventure, Comedy, Family;Raja Gosnell;William Hanna, Joseph Barbera, James Gunn;Freddie Prinze Jr., Sarah Michelle Gellar, Matthew Lillard;The Mystery Inc. gang must save Coolsville from an attack of their past monsters brought to life by an evil masked figure trying to take down the gang.;English;United States, Canada;2 wins & 4 nominations total;https://m.media-amazon.com/images/M/MV5BMjEzNzk3NTE1Ml5BMl5BanBnXkFtZTYwODM1MTU3._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '5.3/10'};34.0;5.3;71,108;movie;Inconnu;$84,239,132;Inconnu;;True;;;;
3027;Color;Brian Dannelly;121.0;92.0;12.0;797.0;Patrick Fugit;3000.0;8786715.0;Comedy|Drama;Macaulay Culkin;Saved! ;40274.0;5668.0;Eva Amurri Martino;5.0;christian|jewish|pastor|school|virginity;http://www.imdb.com/title/tt0332375/?ref_=fn_tt_tt_1;324.0;English;USA;PG-13;5000000.0;2004.0;835.0;6.9;1.85;0.0;tt0332375;Saved!;2004;PG-13;11 Jun 2004;92 min;Comedy, Drama;Brian Dannelly;Brian Dannelly, Michael Urban;Jena Malone, Mandy Moore, Macaulay Culkin;When a girl attending a Christian high school becomes pregnant, all of her former friends turn on her and she is ostracized and demonized.;English;United States, Canada;1 win & 6 nominations total;https://m.media-amazon.com/images/M/MV5BMTQ1ODM1ODU1N15BMl5BanBnXkFtZTcwMjI5MzA3NA@@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.7/10'};62.0;6.7;49,792;movie;Inconnu;$8,940,582;Inconnu;;True;;;;
3050;Color;Richard Linklater;204.0;108.0;0.0;487.0;Sarah Silverman;2000.0;81257845.0;Comedy|Music;Miranda Cosgrove;School of Rock ;210680.0;4403.0;Mike White;1.0;battle of the bands|rock band|school teacher|substitute teacher|teacher;http://www.imdb.com/title/tt0332379/?ref_=fn_tt_tt_1;479.0;English;USA;PG-13;35000000.0;2003.0;931.0;7.1;1.85;0.0;tt0332379;School of Rock;2003;PG-13;03 Oct 2003;109 min;Comedy, Music;Richard Linklater;Mike White;Jack Black, Mike White, Joan Cusack;After being kicked out of his rock band, Dewey Finn becomes a substitute teacher of an uptight elementary private school, only to try and turn his class into a rock band.;English;Germany, United States;8 wins & 24 nominations total;https://m.media-amazon.com/images/M/MV5BOTg2NDU4Mjg2NV5BMl5BanBnXkFtZTgwNjQ0MDIyMDI@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '7.2/10'};82.0;7.2;349,693;movie;Inconnu;$81,261,177;Inconnu;;True;;;;
3338;Color;Todd Phillips;173.0;101.0;480.0;767.0;Carmen Electra;881.0;88200225.0;Comedy|Crime;Snoop Dogg;Starsky & Hutch ;120795.0;3943.0;Fred Williamson;5.0;cocaine|cop|criminal|partner|police;http://www.imdb.com/title/tt0335438/?ref_=fn_tt_tt_1;308.0;English;USA;PG-13;60000000.0;2004.0;869.0;6.1;2.35;0.0;tt0335438;Starsky & Hutch;2004;PG-13;05 Mar 2004;101 min;Comedy, Crime;Todd Phillips;William Blinn, Stevie Long, John O'Brien;Ben Stiller, Owen Wilson, Snoop Dogg;"Two streetwise cops bust criminals in their red and white Ford Gran Torino, with the help of a police snitch called ""Huggy Bear"".";English, Korean;United States;3 wins & 11 nominations total;https://m.media-amazon.com/images/M/MV5BYWMwZTUzODktMmYyNS00ZTYxLWIzYWMtMzMwMWEyMTRkNzJlXkEyXkFqcGc@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.1/10'};55.0;6.1;160,129;movie;Inconnu;$88,237,754;Inconnu;;True;;;;
2599;Color;Walter Salles;252.0;137.0;179.0;4000.0;Viggo Mortensen;17000.0;717753.0;Adventure|Drama;Kristen Stewart;On the Road ;33107.0;33747.0;Kirsten Dunst;4.0;benzedrine|cactus|drugs|poem|year 1949;http://www.imdb.com/title/tt0337692/?ref_=fn_tt_tt_1;128.0;English;France;R;25000000.0;2012.0;10000.0;6.1;2.35;27000.0;tt0337692;On the Road;2012;R;23 May 2012;124 min;Adventure, Drama, Romance;Walter Salles;Jack Kerouac, Jose Rivera;Sam Riley, Garrett Hedlund, Kristen Stewart;Young writer Sal Paradise has his life shaken by the arrival of free-spirited Dean Moriarty and his girl, Marylou. As they travel across the country, they encounter a mix of people who each impact their journey indelibly.;English, French, Spanish;France, United States, United Kingdom, Mexico, Canada, Brazil, Argentina;2 wins & 4 nominations;https://m.media-amazon.com/images/M/MV5BMTc1MzU5MDgzMF5BMl5BanBnXkFtZTcwMDQ4ODY2OA@@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.0/10'};56.0;6.0;43,662;movie;Inconnu;$744,296;Inconnu;;True;;;;
2982;Color;John Eng;45.0;80.0;0.0;362.0;Cree Summer;971.0;39399750.0;Adventure|Animation|Comedy|Family|Fantasy|Musical;Elizabeth Daily;Rugrats Go Wild ;5674.0;3017.0;Nancy Cartwright;0.0;kid|oxygen|rugrats|trapped underwater|underwater;http://www.imdb.com/title/tt0337711/?ref_=fn_tt_tt_1;35.0;English;USA;PG;25000000.0;2003.0;503.0;5.6;2.35;329.0;tt0337711;Rugrats Go Wild;2003;PG;13 Jun 2003;80 min;Animation, Adventure, Comedy;John Eng, Norton Virgien, Priit Pärn;Kate Boutilier, Monica Piper, David Regal;Jodi Carlisle, Lacey Chabert, Tim Curry;The Rugrats get tangled in an exotic adventure, where they're helped by the Thornberrys, a family that travels the world making nature documentaries.;English;United States, United Kingdom, South Korea;2 nominations;https://m.media-amazon.com/images/M/MV5BOTYzMTAwNTI3MV5BMl5BanBnXkFtZTYwMzU3NTM3._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '5.6/10'};38.0;5.6;9,183;movie;Inconnu;$39,402,572;Inconnu;;True;;;;
3242;Color;Nancy Meyers;145.0;128.0;278.0;343.0;Jon Favreau;18000.0;124590960.0;Comedy|Drama|Romance;Keanu Reeves;Something's Gotta Give ;91092.0;22679.0;Paul Michael Glaser;1.0;beach|dating|doctor|heart attack|weekend;http://www.imdb.com/title/tt0337741/?ref_=fn_tt_tt_1;402.0;English;USA;PG-13;80000000.0;2003.0;4000.0;6.7;1.85;0.0;tt0337741;Something's Gotta Give;2003;PG-13;12 Dec 2003;128 min;Comedy, Drama, Romance;Nancy Meyers;Nancy Meyers;Jack Nicholson, Diane Keaton, Keanu Reeves;A swinger on the cusp of being a senior citizen with a taste for young women falls in love with an accomplished woman closer to his age.;English, French;United States;Nominated for 1 Oscar. 8 wins & 13 nominations total;https://m.media-amazon.com/images/M/MV5BZWVkNmY0ODktOWE0MS00MGJkLTk4YTktMGM0NDFhODNiN2YxXkEyXkFqcGc@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.7/10'};66.0;6.7;131,290;movie;Inconnu;$124,728,738;Inconnu;;True;;;;
3548;Color;Denys Arcand;135.0;112.0;66.0;21.0;Stéphane Rousseau;150.0;3432342.0;Comedy|Crime|Drama|Mystery|Romance;Marie-Josée Croze;The Barbarian Invasions ;24921.0;253.0;Marina Hands;2.0;cancer|dying|friend|money|socialist;http://www.imdb.com/title/tt0338135/?ref_=fn_tt_tt_1;166.0;French;Canada;R;6000000.0;2003.0;28.0;7.7;2.35;0.0;tt0338135;The Barbarian Invasions;2003;R;05 Mar 2004;99 min;Comedy, Crime, Drama;Denys Arcand;Denys Arcand;Rémy Girard, Dorothée Berryman, Stéphane Rousseau;During his final days, a dying man is reunited with old friends, former lovers, his ex-wife, and his estranged son.;French, English;Canada, France;Won 1 Oscar. 50 wins & 37 nominations total;https://m.media-amazon.com/images/M/MV5BY2FmYmZiOTYtY2EyOC00YjhhLWI2NGMtYjU1YTE1NDE2MjZjXkEyXkFqcGc@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '7.5/10'};70.0;7.5;30,667;movie;Inconnu;$8,544,975;Inconnu;;True;;;;
2672;Color;Paul Abascal;77.0;84.0;2.0;472.0;Tom Hollander;787.0;15712072.0;Action|Crime|Drama|Thriller;Cole Hauser;Paparazzi ;13210.0;2915.0;Kelly Carlson;0.0;actor|coma|movie star|paparazzi|revenge;http://www.imdb.com/title/tt0338325/?ref_=fn_tt_tt_1;138.0;English;USA;PG-13;20000000.0;2004.0;555.0;5.8;2.35;269.0;tt0338325;Paparazzi;2004;PG-13;03 Sep 2004;84 min;Action, Crime, Drama;Paul Abascal;Forry Smith;Cole Hauser, Robin Tunney, Dennis Farina;A rising Hollywood actor decides to take personal revenge against a group of four persistent photographers to make them pay for almost causing a personal tragedy involving his wife and son.;English, Spanish;United States;Inconnu;https://m.media-amazon.com/images/M/MV5BMTgxMDUxMDk5MF5BMl5BanBnXkFtZTcwOTY3NzYyMQ@@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '5.7/10'};38.0;5.7;15,821;movie;Inconnu;$15,714,234;Inconnu;;True;;;;
2696;Color;John Woo;196.0;119.0;610.0;716.0;Joe Morton;834.0;53789313.0;Action|Mystery|Sci-Fi|Thriller;Ivana Milicevic;Paycheck ;89816.0;3637.0;Callum Rennie;0.0;anti hero|babe scientist|engineer|memory|money;http://www.imdb.com/title/tt0338337/?ref_=fn_tt_tt_1;347.0;English;USA;PG-13;60000000.0;2003.0;780.0;6.3;2.35;0.0;tt0338337;Paycheck;2003;PG-13;25 Dec 2003;119 min;Action, Mystery, Sci-Fi;John Woo;Philip K. Dick, Dean Georgaris;Ben Affleck, Aaron Eckhart, Uma Thurman;A technical wizard learns that his memory has been erased.;English;Canada, United States;3 wins & 2 nominations total;https://m.media-amazon.com/images/M/MV5BMTczMzU5NDk4MV5BMl5BanBnXkFtZTYwNDQxNzc3._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.3/10'};43.0;6.3;117,144;movie;Inconnu;$53,790,451;Inconnu;;True;;;;
3145;Color;Anand Tucker;124.0;106.0;14.0;161.0;Bridgette Wilson-Sampras;827.0;10281585.0;Drama|Romance;Frances Conroy;Shopgirl ;21225.0;1871.0;Clyde Kusatsu;3.0;artist|depression|gloves|photography|slacker;http://www.imdb.com/title/tt0338427/?ref_=fn_tt_tt_1;268.0;English;USA;R;37867215.0;2005.0;545.0;6.4;2.35;1000.0;tt0338427;Shopgirl;2005;R;04 Nov 2005;106 min;Drama, Romance;Anand Tucker;Steve Martin;Steve Martin, Claire Danes, Jason Schwartzman;A film adaptation of Steve Martin's novel about a complex love triangle between a bored salesgirl, a wealthy businessman and an aimless young man.;English, Japanese;United States;1 win & 7 nominations total;https://m.media-amazon.com/images/M/MV5BMjE2MTM5NjIyOV5BMl5BanBnXkFtZTcwOTg3NDAzMQ@@._V1_SX300.jpg;{'Source': 'Internet Movie Database', 'Value': '6.3/10'};62.0;6.3;25,018;movie;Inconnu;$10,284,523;Inconnu;;True;;;;
